apprenant_id,age,sexe,profil_candidat,formation,mode_formation,score_tp,score_theorique,taux_presence,date_inscription,reussite,mois
1400,31.0,Homme,Pris en charge,Industrie 4.0,1 fois par semaine,77.36217104956235,88.2071998244844,98.98222051792604,2024-12-09,1,12
1401,43.0,Homme,Etudiant,TIA Portal,Continue,93.3791761463805,73.97754578122726,78.48833151857536,2024-07-10,1,7
1402,36.0,Homme,Etudiant,EPLAN,Continue,79.47536770729772,66.79117509651536,78.60835105272965,2024-11-05,0,11
1403,29.0,Homme,Etudiant,SCADA,1 fois par semaine,85.30147461798043,72.45034015451873,98.01190826832024,2024-09-16,0,9
1404,43.0,Homme,Pris en charge,Industrie 4.0,Weekend,58.901721532404736,78.16235865304577,76.38545609277305,2024-12-26,0,12
1405,33.0,Homme,Etudiant,TIA Portal,Continue,82.21875824905645,79.34207181261264,90.5625188895043,2024-09-07,1,9
1406,42.0,Femme,Etudiant,Industrie 4.0,1 fois par semaine,64.4566691596964,72.62292874267759,83.07580729055803,2024-02-27,0,2
1407,32.543160127253444,,,SolidWorks,1 fois par semaine,74.81199054878482,70.11891311158554,79.76757781357493,2024-09-18,0,9
1408,37.0,Homme,Pris en charge,TIA Portal,Weekend,89.22031622028446,58.35086268482322,76.50926376392303,2024-07-24,0,7
1409,38.0,Homme,Pris en charge,Industrie 4.0,1 fois par semaine,78.4716303093213,65.7920095140801,78.93470471033112,2024-02-22,0,2
1410,36.0,Homme,Employé,TIA Portal,1 fois par semaine,83.1501591648732,84.0431532984534,76.32475132199099,2024-02-15,1,2
1411,33.0,Homme,Etudiant,EPLAN,Weekend,73.15019260807661,81.47628764221142,60.26148749706475,2024-10-26,0,10
1412,28.0,Homme,Etudiant,TIA Portal,Continue,55.73986933159389,74.449946495003,77.34937181861245,2024-09-10,0,9
1413,32.543160127253444,Femme,Pris en charge,EPLAN,Continue,65.64717012571465,63.48499884277358,100.0,2024-03-17,0,3
1414,32.543160127253444,,,TIA Portal,Continue,74.81199054878482,70.11891311158554,79.76757781357493,2024-08-06,0,8
1415,32.0,Homme,Etudiant,SCADA,1 fois par semaine,78.34713710417078,59.09006126723233,81.4596681147437,2024-03-16,0,3
1416,44.0,Homme,Etudiant,SCADA,1 fois par semaine,91.6243493833364,84.18418683650641,91.9116536490244,2024-11-24,1,11
1417,26.0,Femme,Pris en charge,TIA Portal,Weekend,76.26603182444903,88.2606747941028,85.21525140748535,2024-12-09,1,12
1418,32.543160127253444,,,Industrie 4.0,1 fois par semaine,74.81199054878482,70.11891311158554,79.76757781357493,2024-08-16,0,8
1419,41.0,Homme,Employé,TIA Portal,1 fois par semaine,74.74175390994924,100.0,71.05761910253213,2024-09-27,1,9
1420,32.543160127253444,,,TIA Portal,Continue,74.81199054878482,70.11891311158554,79.76757781357493,2024-08-06,0,8
1421,30.0,Homme,Etudiant,SolidWorks,1 fois par semaine,120.0,67.73166290666144,91.0862017768368,2024-12-26,1,12
1422,33.0,Homme,Etudiant,TIA Portal,1 fois par semaine,78.45647937220082,67.43628112434281,94.18539972546824,2024-08-26,0,8
1423,23.0,Homme,Pris en charge,SCADA,1 fois par semaine,62.39506223280728,68.7542308341112,93.1853687726504,2024-09-02,0,9
1424,32.0,Homme,Pris en charge,TIA Portal,Weekend,76.62713254791798,87.0979574460577,65.72479262363625,2024-06-02,1,6
1425,21.0,Homme,Pris en charge,TIA Portal,1 fois par semaine,82.26443933179198,75.25276208817724,76.4819737981234,2024-04-24,0,4
1426,42.0,Homme,Employé,SCADA,Weekend,80.51873705186247,60.023128828058674,83.10971139241143,2024-08-11,0,8
1427,24.0,Homme,Etudiant,SCADA,Continue,88.40388523713847,71.30842789146345,70.48816024549338,2024-09-12,0,9
1428,30.0,Homme,Pris en charge,TIA Portal,1 fois par semaine,77.50730663146553,77.95855372072339,73.6983734693884,2024-08-01,0,8
1429,25.0,Homme,Etudiant,Industrie 4.0,Weekend,-5.0,76.24987823183187,86.40576064130667,2024-09-24,0,9
1430,37.0,Homme,Pris en charge,TIA Portal,Continue,80.48553962592662,84.66618539806184,85.99347875357353,2024-05-25,1,5
1431,40.0,Homme,Pris en charge,EPLAN,1 fois par semaine,65.30275397991515,71.0726717676576,97.60878535076948,2024-06-17,0,6
1432,29.0,Homme,Employé,TIA Portal,Weekend,73.72521262796357,79.59515652366467,72.78763540073686,2024-08-17,0,8
1433,23.0,Femme,Pris en charge,TIA Portal,Weekend,50.41011645990527,68.29183986871257,70.69978233141232,2024-12-05,0,12
1434,28.0,Homme,Employé,SolidWorks,Continue,78.76880818370952,62.23887158256319,100.0,2024-02-25,0,2
1435,25.0,Homme,Etudiant,TIA Portal,1 fois par semaine,47.48420276011931,56.30358495360224,77.5427283758166,2024-12-12,0,12
1436,21.0,Homme,Employé,TIA Portal,1 fois par semaine,83.49095861107365,88.79783382942792,60.99833304103765,2024-08-24,1,8
1437,36.0,Homme,Etudiant,Industrie 4.0,1 fois par semaine,91.53311569138936,51.893888907285735,83.99649894919631,2024-08-22,0,8
1438,24.0,Femme,Employé,EPLAN,Weekend,79.98726776281786,73.04855117626246,69.249966006906,2024-08-25,0,8
1439,44.0,Homme,Etudiant,EPLAN,1 fois par semaine,81.53076260337127,74.91572426186251,76.13723197143717,2024-11-10,0,11
1440,25.0,Homme,Etudiant,SolidWorks,Weekend,87.04871992198383,58.23174473736649,65.82356965705276,2024-05-25,0,5
1441,31.0,Homme,Pris en charge,Industrie 4.0,Weekend,120.0,80.81140644613734,91.11473851186638,2024-11-14,1,11
1442,-1.0,Homme,Pris en charge,SCADA,Continue,62.27505778346597,53.794252530572805,84.08210654334906,2024-08-12,0,8
1443,40.0,Homme,Etudiant,Industrie 4.0,Weekend,74.14012639846142,63.043783801788265,67.10312962948493,2024-12-11,0,12
1444,29.0,Homme,Employé,TIA Portal,Continue,67.3707514778355,81.5762850496742,81.98348181561934,2024-12-22,0,12
1445,41.0,Homme,Employé,EPLAN,Continue,75.76762025348182,54.39086165489609,86.71096048037396,2024-09-23,0,9
1446,40.0,Femme,Pris en charge,TIA Portal,1 fois par semaine,77.54738063017501,79.80375902286458,77.8834405063103,2024-06-19,0,6
1447,44.0,Homme,Etudiant,TIA Portal,Continue,70.2178199777969,83.3893994303335,96.55380459851588,2024-08-18,0,8
1448,25.0,Homme,Employé,EPLAN,1 fois par semaine,67.86281034625954,82.87748534928248,90.41490693775177,2024-11-20,0,11
1449,27.0,Homme,Pris en charge,SolidWorks,Continue,53.4586840608003,74.4925162239537,75.18188490849194,2024-08-15,0,8
1450,21.0,Homme,Etudiant,TIA Portal,Weekend,73.3118416241778,59.93743258745795,77.73296543638534,2024-11-03,0,11
1451,31.0,Homme,Pris en charge,TIA Portal,1 fois par semaine,70.63152956143082,58.11721922349138,67.63380390102647,2024-11-02,0,11
1452,32.0,Homme,Pris en charge,Industrie 4.0,Weekend,71.34061669451732,63.95951717018649,63.03371595400054,2024-04-15,0,4
1453,44.0,Homme,Pris en charge,Industrie 4.0,1 fois par semaine,82.31635511557948,40.0,71.29648289856887,2024-11-02,0,11
1454,32.543160127253444,Homme,Etudiant,Industrie 4.0,Weekend,94.65275392415032,70.27856871900477,72.97245778128692,2024-09-21,1,9
1455,26.0,Homme,Etudiant,TIA Portal,Continue,71.43120610908784,68.61852567972441,93.26474378566374,2024-04-23,0,4
1456,29.0,Homme,Pris en charge,EPLAN,1 fois par semaine,78.8605328917429,70.9106260926579,66.25245365064607,2024-09-12,0,9
1457,32.0,Homme,Etudiant,TIA Portal,1 fois par semaine,77.54039066462428,67.1174333796669,80.973497961063,2024-09-12,0,9
1458,36.0,Femme,Employé,Industrie 4.0,1 fois par semaine,86.34649864430604,72.12032420111798,82.14512135761905,2024-01-15,0,1
1459,40.0,Femme,Etudiant,Industrie 4.0,Continue,65.88222025825382,70.95121932691946,72.92875063990328,2024-08-24,0,8
1460,33.0,Femme,Etudiant,TIA Portal,Weekend,65.58708329462718,52.478998038496265,90.19497880666492,2024-12-24,0,12
1461,21.0,Homme,Etudiant,TIA Portal,Continue,66.75221540631141,73.35945398120855,76.8743055503278,2024-08-04,0,8
1462,41.0,Homme,Employé,EPLAN,Continue,52.324910534029726,69.74693471336684,74.07342546339018,2024-12-21,0,12
1463,30.0,Homme,Etudiant,EPLAN,Continue,74.53995075408251,49.290223334982045,96.42323344672523,2024-05-18,0,5
1464,20.0,Femme,Employé,TIA Portal,Weekend,64.47351310010593,80.73790751752259,71.58035983055005,2024-10-09,0,10
1465,38.0,Homme,Employé,EPLAN,Continue,77.51177692304763,66.42047574178204,87.78478988003948,2024-03-06,0,3
1466,40.0,Homme,Employé,TIA Portal,1 fois par semaine,51.07587905547177,77.62756477997397,74.322445132066,2024-11-08,0,11
1467,23.0,Homme,Employé,SCADA,Continue,74.429908665242,69.46852677247404,67.84809446063696,2024-09-13,0,9
1468,38.0,Homme,Etudiant,TIA Portal,Weekend,72.43829451371087,48.63755894470543,76.69570819858006,2024-10-19,0,10
1469,40.0,Homme,Etudiant,EPLAN,1 fois par semaine,69.55037374923754,73.00622487710075,100.0,2024-09-01,0,9
1470,30.0,Homme,Etudiant,TIA Portal,Weekend,84.98204981386242,75.95688920228422,65.5620937931967,2024-11-09,1,11
1471,27.0,Homme,Employé,SCADA,Continue,66.95391180758678,84.04653743900016,72.9959355466509,2024-12-24,0,12
1472,30.0,Homme,Employé,SolidWorks,Weekend,-5.0,81.02731241210185,92.2908943587035,2024-12-16,0,12
1473,23.0,Homme,Etudiant,TIA Portal,1 fois par semaine,68.68169310104054,84.37980147445064,70.60183169987629,2024-04-14,0,4
1474,36.0,Homme,Etudiant,Industrie 4.0,Weekend,91.5904102310225,78.83615264336807,73.98077284357404,2024-09-04,1,9
1475,26.0,Homme,Employé,TIA Portal,1 fois par semaine,73.63040385293641,64.10025427669419,81.34667939927023,2024-07-24,0,7
1476,27.0,Homme,Etudiant,SCADA,1 fois par semaine,81.75807975676176,64.38366385877816,77.75143133501653,2024-01-02,0,1
1477,22.0,Homme,Pris en charge,TIA Portal,Continue,81.09691514143645,81.8672545754712,85.08860303579551,2024-07-20,1,7
1478,41.0,Homme,Etudiant,SCADA,Continue,86.45628776171523,65.33923033952364,77.37256655997439,2024-11-03,0,11
1479,21.0,Femme,Pris en charge,EPLAN,1 fois par semaine,76.46083259115949,76.35803140320071,80.05776676315462,2024-05-16,0,5
1480,42.0,Homme,Etudiant,TIA Portal,Weekend,61.82539105812995,90.5120816610951,78.69268698089643,2024-08-14,0,8
1481,34.0,Femme,Etudiant,TIA Portal,1 fois par semaine,79.4298172950685,62.58496121521848,71.82392938767109,2024-09-08,0,9
1482,43.0,Femme,Etudiant,SCADA,Continue,77.77138644765627,78.73961692575945,61.49840315356555,2024-08-20,0,8
1483,41.0,Homme,Etudiant,SolidWorks,Weekend,44.638218930405976,60.36356620137593,99.21889449440084,2024-08-22,0,8
1484,41.0,Homme,Etudiant,EPLAN,1 fois par semaine,58.28076226604404,77.03683372326182,71.7150965780812,2024-06-19,0,6
1485,24.0,Homme,Etudiant,TIA Portal,Continue,82.05941349751912,89.36431668537662,72.3133081279309,2024-08-25,1,8
1486,43.0,Homme,Employé,Industrie 4.0,1 fois par semaine,89.2039449479468,86.06515190524483,81.98395661681371,2024-04-11,1,4
1487,20.0,Homme,Etudiant,SolidWorks,1 fois par semaine,74.17300246873738,65.37878051583203,69.65584727347239,2024-09-21,0,9
1488,23.0,Homme,Employé,SolidWorks,1 fois par semaine,83.09231953587566,88.88479681999638,89.15740776677042,2024-09-18,1,9
1489,34.0,Homme,Etudiant,SCADA,Weekend,76.09159940243939,67.3029390173819,82.54610347232871,2024-08-27,0,8
1490,39.0,Homme,Pris en charge,TIA Portal,Continue,75.3640740664027,97.46170009085606,77.28764882417508,2024-11-09,1,11
1491,38.0,Homme,Employé,TIA Portal,Continue,73.56821230103847,70.38905354315835,75.00324141995779,2024-06-06,0,6
1492,22.0,Homme,Etudiant,TIA Portal,1 fois par semaine,75.80722485204045,77.95396110031159,67.99541825533622,2024-08-15,0,8
1493,39.0,Homme,Etudiant,EPLAN,1 fois par semaine,78.88405667396819,77.58924147626462,83.13331441243265,2024-06-10,0,6
1494,30.0,Homme,Etudiant,TIA Portal,1 fois par semaine,70.98284616750317,56.8729624902013,81.36197770705701,2024-01-24,0,1
1495,36.0,Homme,Etudiant,SCADA,Weekend,87.466998250161,86.51519451004711,73.53990337016367,2024-08-12,1,8
1496,32.0,Homme,Employé,SCADA,Continue,64.99794774915033,72.63452811549847,85.24088077900369,2024-08-25,0,8
1497,30.0,Homme,Employé,Industrie 4.0,1 fois par semaine,92.01144765192666,63.32921082407274,95.8052926188012,2024-12-14,0,12
1498,21.0,Homme,Pris en charge,Industrie 4.0,Continue,72.84508473251792,60.98447655174478,80.14699348492057,2024-11-01,0,11
1499,28.0,Homme,Employé,SCADA,1 fois par semaine,74.47965569374955,62.76768087362109,77.52763011627994,2024-02-24,0,2
1500,21.0,Homme,Pris en charge,Industrie 4.0,Continue,68.7233285867093,69.07657582346192,70.39364890068532,2024-12-12,0,12
1501,40.0,Homme,Pris en charge,TIA Portal,1 fois par semaine,79.09422211544481,57.1935498416058,78.4090422328632,2024-12-10,0,12
1502,32.543160127253444,,,Industrie 4.0,Weekend,74.81199054878482,70.11891311158554,79.76757781357493,2024-06-03,0,6
1503,28.0,Homme,Etudiant,SolidWorks,1 fois par semaine,70.24574770284009,49.26212391613214,69.53462647555095,2024-12-08,0,12
1504,27.0,Homme,Etudiant,EPLAN,1 fois par semaine,81.12971121969541,60.28854620951902,84.51245397033382,2024-11-07,0,11
1505,36.0,Homme,Etudiant,SCADA,1 fois par semaine,86.61177701059641,86.37251313036666,82.7339814209252,2024-08-10,1,8
1506,20.0,Homme,Employé,SolidWorks,1 fois par semaine,64.57894424245139,84.4151925185278,80.76395661054278,2024-11-06,0,11
1507,44.0,Homme,Etudiant,Industrie 4.0,1 fois par semaine,83.25578246593571,73.2407243186908,76.37787568789281,2024-08-17,0,8
1508,30.0,Femme,Etudiant,SCADA,Continue,87.47891670421339,95.27577198388477,89.21437532196215,2024-09-18,1,9
1509,27.0,Homme,Etudiant,EPLAN,Continue,57.35007033853411,84.57807055525359,62.49695706179946,2024-11-22,0,11
1510,29.0,Homme,Etudiant,Industrie 4.0,Weekend,66.53926030181194,75.21646599176836,62.9689408993986,2024-11-08,0,11
1511,44.0,Homme,Employé,TIA Portal,1 fois par semaine,87.23831554667902,76.52205136909173,82.25482161472746,2024-09-18,1,9
1512,26.0,Homme,Etudiant,EPLAN,Continue,78.73155600565065,71.06550444910268,92.6438345374586,2024-12-05,0,12
1513,22.0,Homme,Employé,SolidWorks,Continue,92.09290670684447,54.887710097572565,81.20520599854206,2024-12-14,0,12
1514,32.543160127253444,Homme,Employé,Industrie 4.0,1 fois par semaine,73.22690445128366,66.80191349334443,81.27098878016854,2024-07-21,0,7
1515,37.0,Homme,Etudiant,EPLAN,1 fois par semaine,69.73968539211148,40.0,69.52788078345891,2024-12-22,0,12
1516,24.0,Homme,Employé,TIA Portal,Weekend,88.61362818704616,56.86745782498238,58.5552626997161,2024-09-05,0,9
1517,31.0,Homme,Employé,Industrie 4.0,Weekend,66.64386249270642,86.65585802039269,70.25365841974066,2024-06-22,0,6
1518,31.0,Homme,Etudiant,SCADA,Continue,72.55936348622184,70.92906834330059,86.44280930272913,2024-12-08,0,12
1519,38.0,Homme,Etudiant,TIA Portal,Weekend,80.59483479302996,57.20663347920934,64.27489174099149,2024-11-06,0,11
1520,25.0,Homme,Etudiant,SCADA,Continue,81.58463718008915,76.32439448103662,71.48147738696247,2024-04-08,0,4
1521,21.0,Homme,Employé,TIA Portal,Weekend,67.02347419952737,77.25238379043364,64.3382229115754,2024-12-16,0,12
1522,31.0,Homme,Employé,TIA Portal,1 fois par semaine,77.60684236487548,88.50477829878025,70.94788409850288,2024-02-20,1,2
1523,38.0,Homme,Etudiant,Industrie 4.0,Weekend,72.09096541096372,91.33936997974364,91.39954757445156,2024-12-14,1,12
1524,24.0,Homme,Etudiant,SCADA,Continue,58.17273155099873,79.37468236566401,73.94074309400897,2024-12-03,0,12
1525,31.0,Homme,Etudiant,TIA Portal,Weekend,70.3892002564361,51.82443975169798,89.14361211877973,2024-02-19,0,2
1526,36.0,Homme,Pris en charge,EPLAN,Continue,58.65711620005001,97.36432784190582,74.18970255905438,2024-08-20,0,8
1527,36.0,Homme,Etudiant,SCADA,Continue,68.40541056785052,86.24061987486236,94.41208799273878,2024-03-23,0,3
1528,29.0,Homme,Pris en charge,TIA Portal,Weekend,62.98401888168369,80.19037533405867,83.49052831240392,2024-08-10,0,8
1529,44.0,Homme,Etudiant,TIA Portal,Weekend,82.73824903354652,69.79992795780734,75.39258085366176,2024-08-08,0,8
1530,42.0,Homme,Employé,SolidWorks,Continue,78.00363942815589,51.40189802910727,78.38165107961368,2024-04-27,0,4
1531,36.0,Homme,Employé,Industrie 4.0,1 fois par semaine,90.38621874026204,63.27965830771289,65.58455659496867,2024-11-18,0,11
1532,34.0,Homme,Employé,TIA Portal,Weekend,65.78234906199069,69.38905164707751,74.88976351857221,2024-11-09,0,11
1533,31.0,Homme,Etudiant,TIA Portal,Continue,76.23275716716226,65.18916714428525,94.2056749605446,2024-11-05,0,11
1534,35.0,Homme,Employé,Industrie 4.0,1 fois par semaine,63.97026594874279,83.12147311694117,83.59308246568222,2024-08-24,0,8
1535,43.0,Homme,Etudiant,TIA Portal,Continue,68.68417978142388,69.08174552118774,59.12240145573557,2024-09-23,0,9
1536,38.0,Homme,Etudiant,SCADA,Weekend,71.00533310565676,60.680009258459535,78.28915724021375,2024-09-23,0,9
1537,27.0,Femme,Employé,EPLAN,Continue,94.73647453018,76.00870696813989,81.68059693296928,2024-01-27,1,1
1538,40.0,Homme,Pris en charge,TIA Portal,Continue,78.63890152510557,60.04931896352882,87.50567646607826,2024-09-07,0,9
1539,36.0,Homme,Employé,EPLAN,Continue,73.72237212097333,50.41920404129243,76.25148679209542,2024-08-19,0,8
1540,42.0,Homme,Etudiant,EPLAN,Weekend,85.79009675362519,76.11321867798272,78.79951810048144,2024-09-26,1,9
1541,24.0,Homme,Employé,EPLAN,1 fois par semaine,81.72995217399497,69.13002940218837,90.32744557627107,2024-11-06,0,11
1542,41.0,Homme,Employé,EPLAN,1 fois par semaine,74.43917013574472,71.88182597248796,77.56748148787678,2024-08-06,0,8
1543,35.0,Homme,Pris en charge,SolidWorks,1 fois par semaine,81.75193979306455,86.51482648875597,72.71301519568493,2024-02-22,1,2
1544,25.0,Homme,Pris en charge,SCADA,1 fois par semaine,71.94241414602055,73.01180796816544,88.35739631855476,2024-11-17,0,11
1545,27.0,Homme,Employé,Industrie 4.0,Weekend,100.0,76.83032708230847,88.54423663711633,2024-06-16,1,6
1546,44.0,Homme,Etudiant,Industrie 4.0,Continue,87.20012823664396,70.2058972991803,58.39176977803517,2024-12-14,0,12
1547,-1.0,Homme,Employé,EPLAN,1 fois par semaine,70.93407320631236,79.71973206358575,82.58936646430048,2024-11-13,0,11
1548,44.0,Homme,Employé,TIA Portal,1 fois par semaine,82.59242484241119,44.41244756982449,69.92624286869203,2024-01-12,0,1
1549,31.0,Homme,Pris en charge,TIA Portal,Weekend,-5.0,60.70778815528831,83.9991132475153,2024-08-19,0,8
1550,34.0,Homme,Etudiant,TIA Portal,Continue,77.83109636742533,65.36604718110661,89.52585988918699,2024-03-08,0,3
1551,28.0,Homme,Etudiant,SolidWorks,Continue,80.14785370216279,64.24678748830291,86.19245336382416,2024-06-01,0,6
1552,32.0,Homme,Etudiant,SolidWorks,1 fois par semaine,66.87564324130706,60.50064366409911,87.17944675497623,2024-04-20,0,4
1553,34.0,Homme,Employé,Industrie 4.0,1 fois par semaine,70.64942230327087,69.01616885374214,73.39641733971268,2024-04-13,0,4
1554,32.543160127253444,,,TIA Portal,Continue,74.81199054878482,70.11891311158554,79.76757781357493,2024-06-18,0,6
1555,35.0,Homme,Etudiant,SCADA,Weekend,74.81199054878482,69.01008522463216,85.92688182589475,2024-09-11,0,9
1556,26.0,Homme,Employé,TIA Portal,Continue,67.99749495475079,72.4055020239373,80.70934602381838,2024-12-26,0,12
1557,36.0,Homme,Employé,SCADA,Continue,73.5981841120603,75.97348803610087,64.56564974472926,2024-04-22,0,4
1558,42.0,Homme,Employé,Industrie 4.0,1 fois par semaine,69.65821480465705,60.68851018931225,88.91416337411353,2024-12-27,0,12
1559,40.0,Homme,Etudiant,EPLAN,Weekend,83.97726311809119,63.731872439281744,65.36593041288978,2024-12-01,0,12
1560,41.0,Homme,Pris en charge,Industrie 4.0,Weekend,69.3916126274956,81.07274883847253,83.24763703310934,2024-08-14,0,8
1561,26.0,Homme,Etudiant,SCADA,Weekend,75.44134448864874,58.696666059616405,82.07268719863778,2024-05-11,0,5
1562,33.0,Homme,Employé,SolidWorks,1 fois par semaine,68.37481317870646,60.30469917894576,91.81577414080922,2024-07-01,0,7
1563,34.0,Homme,Etudiant,Industrie 4.0,Weekend,97.07907967986128,60.7244140370693,77.64226231375207,2024-09-09,0,9
1564,40.0,Homme,Etudiant,TIA Portal,Weekend,81.29218965556764,67.60140327794373,59.710371619209226,2024-08-26,0,8
1565,26.0,Homme,Pris en charge,Industrie 4.0,1 fois par semaine,80.89594329238791,81.97763243464658,81.4329422440711,2024-04-02,1,4
1566,28.0,Femme,Etudiant,EPLAN,Continue,81.97827390402361,76.28678525267607,83.3260222916279,2024-08-12,0,8
1567,38.0,Homme,Etudiant,Industrie 4.0,Weekend,71.05379806332766,59.52482778828082,90.73624311849632,2024-11-18,0,11
1568,35.0,Homme,Employé,SCADA,Continue,90.21268103873754,91.75879848629992,74.72095290847,2024-08-10,1,8
